Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2155245,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2014,,,,,,,22.1,22.1,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2200182,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2018,,,,,,,25.69,25.69,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2211772,HWF_0001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2020,,,,,,,7.52,7.52,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2256002,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2010,,,,,,,7.05,7.05,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2275543,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2019,,,,,,,23.17,23.17,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2280463,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2011,,,,,,,18.61,18.61,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2299055,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2022,,,,,,,26.1,26.1,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2396543,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2015,,,,,,,1.14,1.14,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2408497,HWF_0001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,7.63,7.63,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2415707,HWF_0001,COUNTRY,TUR,EUR,YEAR,Europe,,,2019,,,,,,,18.84,18.84,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2479480,HWF_0001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2021,,,,,,,11.6,11.6,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2650880,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2019,,,,,,,24.58,24.58,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2708002,HWF_0001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,7.27,7.27,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2726707,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2012,,,,,,,7.15,7.15,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2763493,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2021,,,,,,,24.67,24.67,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2769321,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,2013,,,,,,,21.64,21.64,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2782828,HWF_0001,COUNTRY,TUR,EUR,YEAR,Europe,,,2012,,,,,,,17.26,17.26,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2928088,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2023,,,,,,,25.35,25.35,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2980155,HWF_0001,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2010,,,,,,,2.39,2.39,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3044462,HWF_0001,COUNTRY,KEN,AFR,YEAR,Africa,,,2010,,,,,,,1.71,1.71,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3138813,HWF_0001,COUNTRY,POL,EUR,YEAR,Europe,,,2018,,,,,,,23.41,23.41,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3164912,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,2012,,,,,,,21.2,21.2,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3251396,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2018,,,,,,,1.44,1.44,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3329844,HWF_0001,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2016,,,,,,,7.48,7.48,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3398937,HWF_0001,COUNTRY,RWA,AFR,YEAR,Africa,,,2021,,,,,,,1.21,1.21,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3505254,HWF_0001,COUNTRY,TUR,EUR,YEAR,Europe,,,2022,,,,,,,22.36,22.36,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3614511,HWF_0001,COUNTRY,MDG,AFR,YEAR,Africa,,,2011,,,,,,,1.37,1.37,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3892347,HWF_0001,COUNTRY,RWA,AFR,YEAR,Africa,,,2014,,,,,,,0.89,0.89,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3913269,HWF_0001,COUNTRY,RWA,AFR,YEAR,Africa,,,2016,,,,,,,1.2,1.2,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
