Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5987329,WHS4_544,COUNTRY,KEN,AFR,YEAR,Africa,,,2011,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5994246,WHS4_544,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2017,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6106446,WHS4_544,COUNTRY,COL,AMR,YEAR,Americas,,,2014,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6116525,WHS4_544,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6134224,WHS4_544,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2021,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6141468,WHS4_544,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2023,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6144707,WHS4_544,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2023,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6190240,WHS4_544,COUNTRY,POL,EUR,YEAR,Europe,,,2018,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6224692,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2016,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6243757,WHS4_544,COUNTRY,CHL,AMR,YEAR,Americas,,,2022,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6338281,WHS4_544,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6438309,WHS4_544,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2017,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6443299,WHS4_544,COUNTRY,CHL,AMR,YEAR,Americas,,,2016,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6446280,WHS4_544,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2010,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6470260,WHS4_544,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2016,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6517888,WHS4_544,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2022,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6552587,WHS4_544,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6555783,WHS4_544,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2022,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6576093,WHS4_544,COUNTRY,ZAF,AFR,YEAR,Africa,,,2021,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6595310,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6602384,WHS4_544,COUNTRY,GHA,AFR,YEAR,Africa,,,2019,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6647285,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2023,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6656741,WHS4_544,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6686591,WHS4_544,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6718529,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2018,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6739166,WHS4_544,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2015,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6837811,WHS4_544,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6841969,WHS4_544,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2021,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6957533,WHS4_544,COUNTRY,COL,AMR,YEAR,Americas,,,2018,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7001857,WHS4_544,COUNTRY,KEN,AFR,YEAR,Africa,,,2010,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7005466,WHS4_544,COUNTRY,NGA,AFR,YEAR,Africa,,,2021,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7023555,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2012,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7070748,WHS4_544,COUNTRY,TUR,EUR,YEAR,Europe,,,2017,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7070886,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2018,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7097886,WHS4_544,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2022,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7121194,WHS4_544,COUNTRY,ZAF,AFR,YEAR,Africa,,,2022,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7193019,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2017,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7195502,WHS4_544,COUNTRY,CHL,AMR,YEAR,Americas,,,2020,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7223453,WHS4_544,COUNTRY,GHA,AFR,YEAR,Africa,,,2015,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7229886,WHS4_544,COUNTRY,KEN,AFR,YEAR,Africa,,,2022,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7241572,WHS4_544,COUNTRY,KEN,AFR,YEAR,Africa,,,2018,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7263317,WHS4_544,COUNTRY,CHL,AMR,YEAR,Americas,,,2023,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7265973,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7271316,WHS4_544,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2015,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7359360,WHS4_544,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7365467,WHS4_544,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2021,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7387557,WHS4_544,COUNTRY,POL,EUR,YEAR,Europe,,,2016,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7442872,WHS4_544,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2020,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7467945,WHS4_544,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7522435,WHS4_544,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7592154,WHS4_544,COUNTRY,ZAF,AFR,YEAR,Africa,,,2018,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7604816,WHS4_544,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2011,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7615816,WHS4_544,COUNTRY,KEN,AFR,YEAR,Africa,,,2021,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7640749,WHS4_544,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2019,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7672214,WHS4_544,COUNTRY,TUR,EUR,YEAR,Europe,,,2020,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7684513,WHS4_544,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2010,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7695395,WHS4_544,COUNTRY,CHL,AMR,YEAR,Americas,,,2021,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7718185,WHS4_544,COUNTRY,UGA,AFR,YEAR,Africa,,,2021,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7721483,WHS4_544,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7730753,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2012,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7872090,WHS4_544,COUNTRY,POL,EUR,YEAR,Europe,,,2011,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7895397,WHS4_544,COUNTRY,BRA,AMR,YEAR,Americas,,,2012,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7896105,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2016,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7927865,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2021,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7930059,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2019,,,,,,,63,63.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7944540,WHS4_544,COUNTRY,NGA,AFR,YEAR,Africa,,,2018,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7945339,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2017,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7993168,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2014,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8010208,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2014,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8010609,WHS4_544,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2021,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8051048,WHS4_544,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8068822,WHS4_544,COUNTRY,ZAF,AFR,YEAR,Africa,,,2010,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8074305,WHS4_544,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8081275,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2021,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8097048,WHS4_544,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2018,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8121540,WHS4_544,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2016,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8132400,WHS4_544,COUNTRY,COL,AMR,YEAR,Americas,,,2017,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8135687,WHS4_544,COUNTRY,RWA,AFR,YEAR,Africa,,,2017,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8152179,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2020,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8232460,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2012,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8239892,WHS4_544,COUNTRY,BRA,AMR,YEAR,Americas,,,2023,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8250602,WHS4_544,COUNTRY,COL,AMR,YEAR,Americas,,,2010,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8331101,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2019,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8345921,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2022,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8347772,WHS4_544,COUNTRY,RWA,AFR,YEAR,Africa,,,2018,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8389804,WHS4_544,COUNTRY,ZAF,AFR,YEAR,Africa,,,2017,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8478801,WHS4_544,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2023,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8489367,WHS4_544,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2012,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8491793,WHS4_544,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,52,52.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8546366,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2018,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8573965,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8580985,WHS4_544,COUNTRY,TUR,EUR,YEAR,Europe,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8630884,WHS4_544,COUNTRY,NGA,AFR,YEAR,Africa,,,2022,,,,,,,55,55.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8798047,WHS4_544,COUNTRY,UGA,AFR,YEAR,Africa,,,2013,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8828214,WHS4_544,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2021,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8851794,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8871562,WHS4_544,COUNTRY,NGA,AFR,YEAR,Africa,,,2013,,,,,,,41,41.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8916995,WHS4_544,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2015,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8923832,WHS4_544,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2012,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8927928,WHS4_544,COUNTRY,UGA,AFR,YEAR,Africa,,,2022,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8954432,WHS4_544,COUNTRY,POL,EUR,YEAR,Europe,,,2010,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9054956,WHS4_544,COUNTRY,KEN,AFR,YEAR,Africa,,,2020,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9067560,WHS4_544,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2024,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9079271,WHS4_544,COUNTRY,NGA,AFR,YEAR,Africa,,,2011,,,,,,,48,48.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9110957,WHS4_544,COUNTRY,RWA,AFR,YEAR,Africa,,,2015,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9169620,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9173778,WHS4_544,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2012,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9183887,WHS4_544,COUNTRY,POL,EUR,YEAR,Europe,,,2014,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9202802,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9245012,WHS4_544,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9268365,WHS4_544,COUNTRY,UGA,AFR,YEAR,Africa,,,2018,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9279491,WHS4_544,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9296806,WHS4_544,COUNTRY,ZAF,AFR,YEAR,Africa,,,2013,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9303446,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2013,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9329283,WHS4_544,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2018,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9346619,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2011,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9349620,WHS4_544,COUNTRY,COL,AMR,YEAR,Americas,,,2022,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9374655,WHS4_544,COUNTRY,UGA,AFR,YEAR,Africa,,,2023,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9460489,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2010,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9480177,WHS4_544,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2012,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9483456,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2013,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9569027,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2015,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
