Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
612950,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2023,,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
655096,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,2013,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
657655,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,2019,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
702477,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
743860,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2022,,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
772097,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,2020,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
795480,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2023,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
795868,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2015,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
797891,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2023,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
814820,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2013,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
830419,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,2020,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
836553,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2019,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
847532,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2017,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
886185,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2016,,,,,,,,53,53.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
963786,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2016,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
995851,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2015,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1051315,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1095337,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2011,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1095410,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2021,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1265859,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2010,,,,,,,,56,56.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1348217,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2011,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1426472,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2014,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1435944,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2016,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1449039,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2016,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1470688,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2012,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1493448,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2016,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1539542,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2022,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1569470,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2012,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1626708,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,2023,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1670845,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2019,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1679595,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2023,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1718744,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2014,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1765869,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2020,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1849091,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1851836,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2023,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1862756,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,2017,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1884084,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,2017,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1919068,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2020,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1921966,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2022,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1958296,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2024,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1958776,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2001206,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2024,,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2017213,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,2014,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2021024,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,2024,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2029865,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2023,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2128821,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2010,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2134563,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2022,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2135108,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2024,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2136822,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2023,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2152937,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2019,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2169500,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,2014,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2184811,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,2019,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2191842,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,2024,,,,,,,,60,60.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2210650,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,2024,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2217869,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,2010,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2218419,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,2012,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2244999,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2015,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2249413,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,2011,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2273602,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,2016,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2295218,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,2023,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2314830,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2021,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2382684,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2012,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2390621,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2024,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2471734,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,2017,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2485031,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,2012,,,,,,,,36,36.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2503237,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,2011,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2503813,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2019,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2599281,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,2019,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2624194,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2024,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2687008,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,2010,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2714638,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2013,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2948791,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,2017,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2953717,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,2010,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2979207,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3042356,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2017,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3080125,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
