Country_ID,Year,PC1,PC2,PC3,Lag_Mortality,Target_Mortality
21,2020,0.2958547016999162,-1.3291109731489978,-0.09959344175296574,9.054286076333334,8.789221352333334
21,2021,0.1701044019442587,-0.786921732585549,-0.20397773648755452,8.789221352333334,8.532093393666667
21,2022,0.22233615842332868,-0.7591107152344905,-0.2508041471685531,8.532093393666667,8.275909733666667
21,2023,0.24394107265100362,-0.7525226075878219,-0.2452170894649494,8.275909733666667,8.041969800333334
21,2024,0.24394107265100362,-0.7525226075878219,-0.2452170894649494,8.041969800333334,8.041969800333334
22,2011,1.0488171346779944,-0.8333914991316114,-0.18614158968012628,14.678749807666668,13.760261090666669
22,2012,1.1018592342470404,-0.8672552124393244,-0.17229761783750197,13.760261090666669,12.940217251333332
22,2013,1.2214886148073028,-0.9558091736054076,-0.1568028655757868,12.940217251333332,12.200196960666666
22,2014,1.1275472534724469,-0.8048295402400335,-0.16733995238320404,12.200196960666666,11.537621295333333
22,2015,1.1627925226121947,-0.9649606523277152,-0.1878338633840015,11.537621295333333,10.939631379
22,2016,1.2556265691005868,-1.0258210479052914,-0.22451272467143765,10.939631379,10.407320603333332
22,2017,1.1854159699652367,-0.8760763013056148,-0.2375572797209663,10.407320603333332,9.925845963
22,2018,1.2824263771175008,-1.0947180644123011,-0.27944670243310893,9.925845963,9.485125745666666
22,2019,1.391241383018086,-1.1419742067432865,-0.3412906962187064,9.485125745666666,9.076903662
22,2020,1.4146104242615283,-1.0065457864911416,-0.4243061072242465,9.076903662,8.702659897666667
22,2021,1.380467327136728,-0.7164371151991937,-0.41875536558222387,8.702659897666667,8.343731056333333
22,2022,1.6315247129407187,-1.1977335413844208,-0.33504073356831965,8.343731056333333,8.004984622333334
22,2023,1.6473991845805378,-1.1462860090466567,-0.26443806048323476,8.004984622333334,9.075056119
22,2024,1.6473991845805378,-1.1462860090466567,-0.26443806048323476,9.075056119,9.075056119
23,2011,-3.336275608063528,0.7830638718806338,0.5300023908500825,49.437287613,46.57701708333334
23,2012,-3.2906546687698888,0.633758711984453,0.5953419494183919,46.57701708333334,44.053452538
23,2013,-3.1867852484408195,0.5437204364338697,0.5926625027079475,44.053452538,42.073466872
23,2014,-3.069421246345004,0.3935541683704992,0.6081723875011389,42.073466872,40.209934867
23,2015,-2.724282111452163,-0.1773793948099708,0.6147539554799776,40.209934867,38.348578628333335
23,2016,-2.3385410059100673,-0.5509218230131201,0.5135710686418499,38.348578628333335,36.333402723333336
23,2017,-2.2024452396210323,-0.8712154620561811,0.5998518383282477,36.333402723333336,34.531553901
23,2018,-2.229053632155361,-0.7458973669740917,0.5888066152094314,34.531553901,32.897184933
23,2019,-2.091957389545721,-0.9708337838426295,0.6079045690570538,32.897184933,31.66563685866667
23,2020,-2.211136867131812,-0.38244678850042474,0.4369137585158329,31.66563685866667,30.539031735
23,2021,-2.03292455838389,-0.566386047881476,0.3969494652552785,30.539031735,29.450266867
23,2022,-2.1021681582135563,-0.6183660904853959,0.5225728324658763,29.450266867,28.627696116666662
23,2023,-2.0399397545084854,-0.6684774718914512,0.5140889218642016,28.627696116666662,27.530684771666667
23,2024,-2.0399397545084854,-0.6684774718914512,0.5140889218642016,27.530684771666667,27.530684771666667
24,2011,-1.8886853350958077,2.158108401933304,0.17139769080335962,35.358357675,33.828796843
24,2012,-1.6213981679734228,2.256159084583164,-0.05978476029481222,33.828796843,32.93479540933333
24,2013,-1.0656449941681454,1.3429485224490008,-0.14092526073727013,32.93479540933333,31.979212739
24,2014,-0.7668474433848177,0.8199775536089419,-0.1677838749830147,31.979212739,30.850054514000004
24,2015,-0.7129616729758483,0.8102990957277533,-0.24333790377147754,30.850054514000004,29.61446014233333
24,2016,-0.6538614585771089,0.7735985095693592,-0.29281572181792365,29.61446014233333,28.345791589
24,2017,-0.5743010928275321,0.8524735705491893,-0.28945675357530737,28.345791589,27.219137302333333
24,2018,-0.5907123557963161,1.0307935636173204,-0.31730772459031975,27.219137302333333,26.228580688666664
24,2019,-0.36997703880986915,0.7672028548803665,-0.38658155292968266,26.228580688666664,25.55265519566667
24,2020,-0.4062634826458653,0.958757832730289,-0.5088816872167096,25.55265519566667,24.944739014333333
24,2021,-0.2981889008545678,0.7832734685430119,-0.4120372241050178,24.944739014333333,24.65817583533333
24,2022,-0.29681006903422014,0.8625741384013295,-0.4600395522972838,24.65817583533333,24.486820638
24,2023,-0.6067849043242907,1.391623496132817,-0.46211444120508105,24.486820638,24.381095573666663
24,2024,-0.8573357468917635,1.8339596058841667,-0.45560407207871945,24.381095573666663,24.381095573666663
