Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2650031,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2019,,,,,,,24.58,24.58,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2707136,HWF_0001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,7.27,7.27,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2725847,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2012,,,,,,,7.15,7.15,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2733167,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2016,,,,,,,4.33,4.33,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2752471,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2012,,,,,,,17.35,17.35,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3043494,HWF_0001,COUNTRY,KEN,AFR,YEAR,Africa,,,2010,,,,,,,1.71,1.71,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3114293,HWF_0001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2017,,,,,,,5.35,5.35,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3137830,HWF_0001,COUNTRY,POL,EUR,YEAR,Europe,,,2018,,,,,,,23.41,23.41,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3163907,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,2012,,,,,,,21.2,21.2,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3250345,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2018,,,,,,,1.44,1.44,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3350558,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2010,,,,,,,0.91,0.91,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3444490,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2016,,,,,,,22.86,22.86,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3613356,HWF_0001,COUNTRY,MDG,AFR,YEAR,Africa,,,2011,,,,,,,1.37,1.37,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3661381,HWF_0001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2011,,,,,,,2.58,2.58,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3686796,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2011,,,,,,,0.95,0.95,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3744030,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2016,,,,,,,22.9,22.9,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3781028,HWF_0001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2014,,,,,,,7.3,7.3,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
40303,HWF_0001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2012,,,,,,,5.64,5.64,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
203132,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2020,,,,,,,25.07,25.07,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
228602,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2011,,,,,,,7.09,7.09,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
234615,HWF_0001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2021,,,,,,,25.17,25.17,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
353782,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2010,,,,,,,14.23,14.23,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
436429,HWF_0001,COUNTRY,TUR,EUR,YEAR,Europe,,,2020,,,,,,,19.89,19.89,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
475404,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,2015,,,,,,,23.4,23.4,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
563924,HWF_0001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,7.63,7.63,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
638431,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2014,,,,,,,20.16,20.16,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
714433,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2018,,,,,,,23.86,23.86,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
796862,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2021,,,,,,,7.81,7.81,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
873749,HWF_0001,COUNTRY,TUR,EUR,YEAR,Europe,,,2021,,,,,,,21.18,21.18,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1012049,HWF_0001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,9.17,9.17,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1140331,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,2022,,,,,,,25.88,25.88,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1157782,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2016,,,,,,,20.88,20.88,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1189648,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2020,,,,,,,23.94,23.94,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1297968,HWF_0001,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2012,,,,,,,22.83,22.83,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1344201,HWF_0001,COUNTRY,KEN,AFR,YEAR,Africa,,,2023,,,,,,,2.89,2.89,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1387164,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2015,,,,,,,7.63,7.63,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1437908,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2017,,,,,,,0.89,0.89,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1457128,HWF_0001,COUNTRY,MDG,AFR,YEAR,Africa,,,2013,,,,,,,1.46,1.46,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1584224,HWF_0001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2011,,,,,,,14.85,14.85,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1597190,HWF_0001,COUNTRY,KEN,AFR,YEAR,Africa,,,2011,,,,,,,1.77,1.77,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1709028,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2018,,,,,,,5.18,5.18,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1711173,HWF_0001,COUNTRY,MDG,AFR,YEAR,Africa,,,2014,,,,,,,1.73,1.73,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1837514,HWF_0001,COUNTRY,POL,EUR,YEAR,Europe,,,2022,,,,,,,34.24,34.24,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1844074,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2016,,,,,,,1.23,1.23,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1931861,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2019,,,,,,,1.04,1.04,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1981018,HWF_0001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,7.95,7.95,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2115796,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2014,,,,,,,21.5,21.5,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2146802,HWF_0001,COUNTRY,RWA,AFR,YEAR,Africa,,,2020,,,,,,,1.16,1.16,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2211088,HWF_0001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2020,,,,,,,7.52,7.52,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2255308,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2010,,,,,,,7.05,7.05,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2279749,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2011,,,,,,,18.61,18.61,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2298335,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2022,,,,,,,26.1,26.1,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2407758,HWF_0001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,7.63,7.63,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3891115,HWF_0001,COUNTRY,RWA,AFR,YEAR,Africa,,,2014,,,,,,,0.89,0.89,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3967655,HWF_0001,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2015,,,,,,,7.23,7.23,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3980161,HWF_0001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,2.46,2.46,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4038041,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2013,,,,,,,7.29,7.29,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4044325,HWF_0001,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2018,,,,,,,8.4,8.4,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4050152,HWF_0001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2021,,,,,,,7.92,7.92,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4106850,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2022,,,,,,,28.34,28.34,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4152292,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2022,,,,,,,1.43,1.43,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4240881,HWF_0001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2019,,,,,,,7.32,7.32,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4264065,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2010,,,,,,,20.16,20.16,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4486174,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2011,,,,,,,20.63,20.63,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4504150,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2017,,,,,,,23.89,23.89,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4544635,HWF_0001,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2022,,,,,,,26.49,26.49,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4627272,HWF_0001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,7.16,7.16,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4701695,HWF_0001,COUNTRY,POL,EUR,YEAR,Europe,,,2012,,,,,,,22.23,22.23,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4840450,HWF_0001,COUNTRY,TUR,EUR,YEAR,Europe,,,2010,,,,,,,16.83,16.83,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4867955,HWF_0001,COUNTRY,KEN,AFR,YEAR,Africa,,,2012,,,,,,,1.84,1.84,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4955049,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2021,,,,,,,25.17,25.17,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5120506,HWF_0001,COUNTRY,TUR,EUR,YEAR,Europe,,,2014,,,,,,,17.38,17.38,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5410157,HWF_0001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2022,,,,,,,31.12,31.12,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5720724,HWF_0001,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2018,,,,,,,24.85,24.85,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5734051,HWF_0001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2019,,,,,,,22.55,22.55,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5898827,HWF_0001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2020,,,,,,,6.61,6.61,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5963630,HWF_0001,COUNTRY,POL,EUR,YEAR,Europe,,,2023,,,,,,,40.31,40.31,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6012644,HWF_0001,COUNTRY,POL,EUR,YEAR,Europe,,,2019,,,,,,,32.79,32.79,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6064147,HWF_0001,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2020,,,,,,,6.2,6.2,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6160934,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2012,,,,,,,19.32,19.32,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6223724,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2019,,,,,,,26.27,26.27,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6227866,HWF_0001,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2014,,,,,,,5.89,5.89,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6368004,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2021,,,,,,,5.41,5.41,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6392694,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2010,,,,,,,16.66,16.66,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6405611,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2020,,,,,,,1.66,1.66,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6412969,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2012,,,,,,,18.14,18.14,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6444184,HWF_0001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2013,,,,,,,4.12,4.12,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6532859,HWF_0001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2022,,,,,,,7.17,7.17,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6671829,HWF_0001,COUNTRY,BRA,AMR,YEAR,Americas,,,2023,,,,,,,23.57,23.57,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6690714,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2015,,,,,,,20.22,20.22,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6723813,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2018,,,,,,,24.43,24.43,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6925897,HWF_0001,COUNTRY,KEN,AFR,YEAR,Africa,,,2014,,,,,,,1.99,1.99,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6950382,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2019,,,,,,,5.48,5.48,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6957103,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2015,,,,,,,22.42,22.42,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
